dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
InstanceGM,low_magnitude_background,arias_1_99_padded,0.2,300,3,1.0,1.0,0.9999999999999833,0.9918697562945498,120.0
InstanceGM,low_magnitude_background,arias_1_99_padded,1.0,300,6,2.0,1.0,0.9996731926139909,0.7877648243690476,120.0
InstanceGM,low_magnitude_background,arias_1_99_padded,3.0,300,31,10.333333333333334,1.0,0.7630690630326072,0.5141364539786826,120.0
InstanceGM,low_magnitude_background,feature_onset_fixed,0.2,300,58,19.333333333333332,0.9999999999999997,0.3983148672004565,0.008353677132072563,42.0
InstanceGM,low_magnitude_background,feature_onset_fixed,1.0,300,151,50.33333333333333,0.9484116295957781,0.3756780022046396,0.07552162186143242,42.0
InstanceGM,low_magnitude_background,feature_onset_fixed,3.0,300,213,71.0,0.7649773973701897,0.41790489895033467,0.17987298898506066,42.0
InstanceGM,low_magnitude_background,shortest_stable_no_catalog,0.2,300,1,0.33333333333333337,1.0,0.9999984051994907,0.9900392081673329,90.245
InstanceGM,low_magnitude_background,shortest_stable_no_catalog,1.0,300,34,11.333333333333332,0.9999944465838415,0.8519867530410303,0.7107830798451709,90.245
InstanceGM,low_magnitude_background,shortest_stable_no_catalog,3.0,300,89,29.666666666666668,0.9946364785465159,0.6033881384161125,0.31506695294423553,90.245
InstanceGM,m3_to_m4_small_event,arias_1_99_padded,0.2,300,0,0.0,1.0,0.9999999999999954,0.9999999999998069,94.485
InstanceGM,m3_to_m4_small_event,arias_1_99_padded,1.0,300,0,0.0,0.9999999968063804,0.9999398410679419,0.9998222688630003,94.485
InstanceGM,m3_to_m4_small_event,arias_1_99_padded,3.0,300,16,5.333333333333334,0.9999100336353532,0.9348678255513546,0.7791370122833081,94.485
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,0.2,300,74,24.666666666666668,1.0,0.24289524526377387,0.0023138930501871453,42.0
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,1.0,300,128,42.66666666666667,0.9994442919119249,0.21532987264435421,0.015353885809652213,42.0
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,3.0,300,185,61.66666666666667,0.8157057448033284,0.30358290458127113,0.10293100305732912,42.0
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,0.2,300,1,0.33333333333333337,1.0,0.9999999514872977,0.99996460843054,42.01
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,1.0,300,13,4.333333333333334,0.9999995015343939,0.9759824380707859,0.7724242110971504,42.01
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,3.0,300,77,25.666666666666664,0.9981943475639645,0.731047075758081,0.5710587916069843,42.01
InstanceGM,m4plus_strong_motion,arias_1_99_padded,0.2,300,1,0.33333333333333337,1.0,0.9999999999999921,0.9999999999998201,93.765
InstanceGM,m4plus_strong_motion,arias_1_99_padded,1.0,300,1,0.33333333333333337,0.9999999971460274,0.9999905273481292,0.9999286089661843,93.765
InstanceGM,m4plus_strong_motion,arias_1_99_padded,3.0,300,4,1.3333333333333335,0.9999840032859166,0.9960996077103492,0.9180220343702171,93.765
InstanceGM,m4plus_strong_motion,feature_onset_fixed,0.2,300,81,27.0,0.9999999999999999,0.3242500674311062,0.0006527170462183299,42.0
InstanceGM,m4plus_strong_motion,feature_onset_fixed,1.0,300,145,48.333333333333336,0.9927609804230113,0.15940187860046415,0.010057537462342912,42.0
InstanceGM,m4plus_strong_motion,feature_onset_fixed,3.0,300,172,57.333333333333336,0.8121457531098488,0.1378578611161538,0.007700338825324235,42.0
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,0.2,300,0,0.0,1.0,0.9999999575638783,0.9999850564273401,46.834999999999994
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,1.0,300,17,5.666666666666666,0.9999999157728573,0.9369501650045476,0.798060105146883,46.834999999999994
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,3.0,300,61,20.333333333333332,0.9995767964928599,0.6782877806476606,0.4559681673685697,46.834999999999994
K-NET,low_magnitude_background,arias_1_99_padded,0.2,21,0,0.0,1.0,1.0,0.9999999999999993,44.82
