dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
PNWAccelerometers,m4plus_strong_motion,arias_1_99_padded,1.0,76,1,1.3157894736842104,0.9999996235245259,0.9999151204867527,0.8718050937609946,81.18
PNWAccelerometers,m4plus_strong_motion,arias_1_99_padded,3.0,76,34,44.73684210526316,0.9823709953916068,0.3525239410249535,0.17786076099606568,81.18
PNWAccelerometers,m4plus_strong_motion,feature_onset_fixed,0.2,76,4,5.263157894736842,0.9999999999825946,0.8441036844456562,0.033084830903816476,42.0
PNWAccelerometers,m4plus_strong_motion,feature_onset_fixed,1.0,76,11,14.473684210526317,0.999947312951441,0.5527594054103364,0.020586980976692697,42.0
PNWAccelerometers,m4plus_strong_motion,feature_onset_fixed,3.0,76,50,65.78947368421053,0.843946306824612,0.16492712171464807,0.05843145635465278,42.0
PNWAccelerometers,m4plus_strong_motion,shortest_stable_no_catalog,0.2,76,0,0.0,0.9999999999988567,0.9999943001516098,0.9998394496856697,37.455
PNWAccelerometers,m4plus_strong_motion,shortest_stable_no_catalog,1.0,76,8,10.526315789473683,0.999947312951441,0.8334852521139411,0.6427919001793164,37.455
PNWAccelerometers,m4plus_strong_motion,shortest_stable_no_catalog,3.0,76,48,63.1578947368421,0.856857535336645,0.23919649201301824,0.14250157665384014,37.455
PNWAccelerometers,ALL,arias_1_99_padded,0.2,6107,3,0.04912395611593254,1.0,0.9999999999999992,0.9999999999999025,150.01
PNWAccelerometers,ALL,arias_1_99_padded,1.0,6107,410,6.713607335844113,1.0,0.8083637242102668,0.4744767076377979,150.01
PNWAccelerometers,ALL,arias_1_99_padded,3.0,6107,1067,17.471753725233338,1.0,0.3674427109003053,0.15960277821671914,150.01
PNWAccelerometers,ALL,feature_onset_fixed,0.2,6107,4985,81.62764041264123,0.20586242942671693,0.027941329505277817,0.0116206563537886,42.0
PNWAccelerometers,ALL,feature_onset_fixed,1.0,6107,5130,84.00196495824463,0.649119566455492,0.14742221963284372,0.054884565435307106,42.0
PNWAccelerometers,ALL,feature_onset_fixed,3.0,6107,5699,93.31914196823318,0.5107468973882382,0.1176452257327206,0.052908516535099946,42.0
PNWAccelerometers,ALL,shortest_stable_no_catalog,0.2,6107,154,2.5216964139512035,1.0,0.9999932639551495,0.7862769553075684,142.37
PNWAccelerometers,ALL,shortest_stable_no_catalog,1.0,6107,2631,43.081709513672834,0.9953369256070674,0.3808988253211147,0.23608073904769064,142.37
PNWAccelerometers,ALL,shortest_stable_no_catalog,3.0,6107,3811,62.403798919272965,0.7677276015614707,0.2040251954866144,0.10640556109269847,142.37
ALL,ALL,arias_1_99_padded,0.2,6107,3,0.04912395611593254,1.0,0.9999999999999992,0.9999999999999025,150.01
ALL,ALL,arias_1_99_padded,1.0,6107,410,6.713607335844113,1.0,0.8083637242102668,0.4744767076377979,150.01
ALL,ALL,arias_1_99_padded,3.0,6107,1067,17.471753725233338,1.0,0.3674427109003053,0.15960277821671914,150.01
ALL,ALL,feature_onset_fixed,0.2,6107,4985,81.62764041264123,0.20586242942671693,0.027941329505277817,0.0116206563537886,42.0
ALL,ALL,feature_onset_fixed,1.0,6107,5130,84.00196495824463,0.649119566455492,0.14742221963284372,0.054884565435307106,42.0
ALL,ALL,feature_onset_fixed,3.0,6107,5699,93.31914196823318,0.5107468973882382,0.1176452257327206,0.052908516535099946,42.0
ALL,ALL,shortest_stable_no_catalog,0.2,6107,154,2.5216964139512035,1.0,0.9999932639551495,0.7862769553075684,142.37
ALL,ALL,shortest_stable_no_catalog,1.0,6107,2631,43.081709513672834,0.9953369256070674,0.3808988253211147,0.23608073904769064,142.37
ALL,ALL,shortest_stable_no_catalog,3.0,6107,3811,62.403798919272965,0.7677276015614707,0.2040251954866144,0.10640556109269847,142.37
