dataset,priority_group,policy,period_sec,records,spectrum_unstable_records,spectrum_unstable_pct,median_psa_retention,p05_psa_retention,p01_psa_retention,median_window_duration_sec
InstanceGM,m3_to_m4_small_event,adaptive_energy_end,1.0,9000,58,0.6444444444444445,1.0,0.9999838028391868,0.9899774974345653,70.57499999999999
InstanceGM,m3_to_m4_small_event,adaptive_energy_end,3.0,9000,638,7.088888888888889,0.9999990796249838,0.8979775782542605,0.6793200651193129,70.57499999999999
InstanceGM,m3_to_m4_small_event,catalog_p_fixed,0.2,9000,491,5.455555555555556,1.0,0.930487292098721,0.5089801214190802,42.0
InstanceGM,m3_to_m4_small_event,catalog_p_fixed,1.0,9000,1345,14.944444444444443,0.9999993867147033,0.6068625553972284,0.32355175793091134,42.0
InstanceGM,m3_to_m4_small_event,catalog_p_fixed,3.0,9000,2911,32.34444444444444,0.9955630441314771,0.568947802580413,0.31386811938585796,42.0
InstanceGM,m3_to_m4_small_event,energy_onset_fixed,0.2,9000,1019,11.322222222222223,1.0,0.6951405409756597,0.3923026727649778,42.0
InstanceGM,m3_to_m4_small_event,energy_onset_fixed,1.0,9000,1980,22.0,0.9999965681217647,0.4534487573688251,0.2695662108596863,42.0
InstanceGM,m3_to_m4_small_event,energy_onset_fixed,3.0,9000,3043,33.81111111111111,0.9946589100287648,0.5483127974998008,0.32359248002575336,42.0
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,0.2,9000,1826,20.28888888888889,1.0,0.4799487159516562,0.22561344882079237,42.0
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,1.0,9000,3298,36.644444444444446,0.9999994307609926,0.2917275246769438,0.14379981361574046,42.0
InstanceGM,m3_to_m4_small_event,feature_onset_fixed,3.0,9000,4321,48.01111111111111,0.9681295630302733,0.3506826277825735,0.16039444199053007,42.0
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,0.2,9000,1,0.011111111111111112,1.0,0.9999999996829073,0.9999991541909315,71.14
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,1.0,9000,56,0.6222222222222222,1.0,0.9998672699747075,0.9896791052279846,71.14
InstanceGM,m3_to_m4_small_event,shortest_stable_no_catalog,3.0,9000,612,6.800000000000001,0.9999995856271224,0.9116998456645957,0.6943893794581122,71.14
InstanceGM,m4plus_strong_motion,adaptive_energy_end,0.2,13344,3,0.02248201438848921,1.0,0.999999999999975,0.999999997456381,80.425
InstanceGM,m4plus_strong_motion,adaptive_energy_end,1.0,13344,74,0.5545563549160671,1.0,0.9999938808114484,0.9969718131830655,80.425
InstanceGM,m4plus_strong_motion,adaptive_energy_end,3.0,13344,524,3.9268585131894485,0.9999999940418621,0.9818939776734569,0.7464735304976702,80.425
InstanceGM,m4plus_strong_motion,catalog_p_fixed,0.2,13344,2352,17.62589928057554,1.0,0.5019645087749008,0.18606560949495504,42.0
InstanceGM,m4plus_strong_motion,catalog_p_fixed,1.0,13344,3707,27.780275779376502,0.9999996825777969,0.3011130390246911,0.12250778197949957,42.0
InstanceGM,m4plus_strong_motion,catalog_p_fixed,3.0,13344,5543,41.53926858513189,0.9982579192882337,0.19292695275486915,0.07871452447162369,42.0
InstanceGM,m4plus_strong_motion,energy_onset_fixed,0.2,13344,1881,14.096223021582736,1.0,0.5873282941177015,0.31352472513754254,42.0
InstanceGM,m4plus_strong_motion,energy_onset_fixed,1.0,13344,3217,24.108213429256594,0.9999966233717623,0.34382149814937774,0.1906876658240073,42.0
InstanceGM,m4plus_strong_motion,energy_onset_fixed,3.0,13344,4828,36.1810551558753,0.997928655797348,0.2524947743889005,0.12498382680974522,42.0
InstanceGM,m4plus_strong_motion,feature_onset_fixed,0.2,13344,4177,31.302458033573146,1.0,0.3409204558615586,0.13951686565402346,42.0
InstanceGM,m4plus_strong_motion,feature_onset_fixed,1.0,13344,5938,44.499400479616305,0.9999885665405689,0.17653598659533917,0.07452695255972898,42.0
InstanceGM,m4plus_strong_motion,feature_onset_fixed,3.0,13344,7544,56.5347721822542,0.8161958052568499,0.12254757726307366,0.053537460371014305,42.0
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,0.2,13344,3,0.02248201438848921,1.0,0.9999999997434476,0.9999984211140527,80.15
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,1.0,13344,65,0.48711031175059955,1.0,0.9999238119532693,0.9952406314779253,80.15
InstanceGM,m4plus_strong_motion,shortest_stable_no_catalog,3.0,13344,479,3.5896282973621103,0.9999999927586574,0.9833021809322257,0.7583692330349141,80.15
K-NET,low_magnitude_background,adaptive_energy_end,0.2,21,0,0.0,0.9999999991794081,0.9999998316023323,0.9999797784302269,11.9
K-NET,low_magnitude_background,adaptive_energy_end,1.0,21,0,0.0,1.0001269009350557,0.9980927598515269,0.9952454587120143,11.9
K-NET,low_magnitude_background,adaptive_energy_end,3.0,21,0,0.0,1.0053834085234026,0.966115951595843,0.9589658434182416,11.9
K-NET,low_magnitude_background,catalog_p_fixed,0.2,21,0,0.0,1.0000000011389985,0.9999988719688626,0.9999752334599614,42.0
K-NET,low_magnitude_background,catalog_p_fixed,1.0,21,0,0.0,1.0001290104204104,0.9981440982252667,0.9952557263867623,42.0
K-NET,low_magnitude_background,catalog_p_fixed,3.0,21,0,0.0,1.007097835414184,0.9594590365756994,0.9561105593926416,42.0
K-NET,low_magnitude_background,energy_onset_fixed,0.2,21,0,0.0,1.0000000231280695,0.9999997801127906,0.9999794949848236,42.0
K-NET,low_magnitude_background,energy_onset_fixed,1.0,21,0,0.0,0.9999080532353648,0.9979624597643141,0.9944202097070315,42.0
K-NET,low_magnitude_background,energy_onset_fixed,3.0,21,1,4.761904761904762,1.002434284793232,0.9632805882377076,0.9519187431752618,42.0
K-NET,low_magnitude_background,feature_onset_fixed,0.2,21,0,0.0,0.9999999991794081,0.9999998316023323,0.9999797784302269,42.0
K-NET,low_magnitude_background,feature_onset_fixed,1.0,21,0,0.0,1.0001269009350557,0.9980927598515269,0.9952454587120143,42.0
K-NET,low_magnitude_background,feature_onset_fixed,3.0,21,0,0.0,1.0053834085234026,0.966115951595843,0.9589658434182416,42.0
K-NET,low_magnitude_background,shortest_stable_no_catalog,0.2,21,0,0.0,0.9999999991794081,0.9999998316023323,0.9999797784302269,11.9
K-NET,low_magnitude_background,shortest_stable_no_catalog,1.0,21,0,0.0,1.0001269009350557,0.9980927598515269,0.9952454587120143,11.9
K-NET,low_magnitude_background,shortest_stable_no_catalog,3.0,21,0,0.0,1.0053834085234026,0.966115951595843,0.9589658434182416,11.9
K-NET,m3_to_m4_small_event,adaptive_energy_end,0.2,5647,0,0.0,1.0000000000000084,0.9999997318886394,0.9999964277382747,19.39
K-NET,m3_to_m4_small_event,adaptive_energy_end,1.0,5647,60,1.0625110678236231,0.9999959283318602,0.9967238923523415,0.9413767809273053,19.39
K-NET,m3_to_m4_small_event,adaptive_energy_end,3.0,5647,467,8.2698778112272,0.9990005384126001,0.9078273989246604,0.44965960484443146,19.39
K-NET,m3_to_m4_small_event,catalog_p_fixed,0.2,5647,1,0.017708517797060386,1.000000000000014,0.9999997142059163,0.9999965060540905,42.0
K-NET,m3_to_m4_small_event,catalog_p_fixed,1.0,5647,46,0.8145918186647777,0.9999955093807923,0.9969691344911883,0.9760588465725164,42.0
K-NET,m3_to_m4_small_event,catalog_p_fixed,3.0,5647,475,8.411545953603683,0.9989052859028857,0.9070074656460435,0.4442963603661598,42.0
K-NET,m3_to_m4_small_event,energy_onset_fixed,0.2,5647,3,0.053125553391181156,1.0000000000001055,0.9999994785320206,0.9999864052407986,42.0
K-NET,m3_to_m4_small_event,energy_onset_fixed,1.0,5647,49,0.8677173720559589,0.9999972565820507,0.9960692805706715,0.9726619694608581,42.0
K-NET,m3_to_m4_small_event,energy_onset_fixed,3.0,5647,495,8.76571630954489,0.9993166328721762,0.908933140181956,0.4503929358360207,42.0
K-NET,m3_to_m4_small_event,feature_onset_fixed,0.2,5647,3,0.053125553391181156,1.0000000000000084,0.9999997267775964,0.9999962404289042,42.0
K-NET,m3_to_m4_small_event,feature_onset_fixed,1.0,5647,47,0.8323003364618381,0.999996950437938,0.996978129291386,0.9743358055163881,42.0
